Start Year,Window Size,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms,artist_id,genre_id
2001,12,0.002303667402114318,0.004221340525290054,0.053553855213069775,0.004410292098417989,0.015331578912191899,0.05584494445279751,0.0021957200890495034,0.0011102541383546064,0.0352907669428068,0.5889750456077848,0.23676253461812288
2002,14,0.0019796248180196053,0.004824304041644966,0.05708232503641681,0.0034537995737193607,0.0099746103336902,0.06089846884232803,0.0020223097451921757,0.0008020193158723952,0.02508104983804198,0.5974291879627721,0.23645230049230243
2002,12,0.0017191467683505151,0.00481587103134223,0.07031028468348353,0.005832924668565249,0.011908431779947328,0.050972434580419314,0.001980302575981767,0.001036889565320183,0.03265694315296906,0.5714947263408742,0.24727204485274668
2003,12,0.001550712494182961,0.0044514446595803215,0.07681671941773206,0.0038433650685020106,0.010450368965531705,0.04322215098103452,0.0008301919456201337,0.0006454330435731116,0.027605640227895464,0.5953397102639876,0.23524426293236014
2004,12,0.0025598217972364924,0.005217548033850558,0.06239844737107661,0.002505244909558753,0.009718211934692569,0.06710791614230181,0.0017723583788599494,0.0008810549459794587,0.028678107637278766,0.5755397610215343,0.24362152782763075
2005,12,0.0014204434427393167,0.004488892437069295,0.060931304187847174,0.003567934946923663,0.008101743332381197,0.08196283829666523,0.0022992416242229897,0.0005563796778273432,0.035784765605470954,0.5507248752037571,0.25016158124509563
2006,12,0.002535614243542337,0.003729958718061977,0.06270229739387803,0.004211704789616436,0.006850533288565866,0.08461960719319567,0.002092539354224217,0.0012411189360594039,0.03319827417430601,0.5416142316099674,0.25720412029858264
2007,12,0.0014799748837958074,0.004417915375452908,0.05789935243354634,0.003555585297902964,0.009929935135382288,0.08269894903054661,0.0033672648696142903,0.0011242158983887436,0.030328013947572136,0.5508496499385248,0.25434914318927315
2001,14,0.0016613344285381466,0.0040343727839554575,0.05767617337903761,0.004131622085095496,0.012945835577660986,0.06255289777809228,0.0015189142833538394,0.0006822460293001407,0.029131714660624964,0.5627717386802072,0.26289315031413396
2008,12,0.002636514669523681,0.005602393429817697,0.054218577071221685,0.0023842486837303465,0.00964855113078391,0.08508744564765804,0.002909688340160485,0.0002736665404950798,0.02742688729120559,0.5526179482900144,0.25719407890538915
2009,12,0.0027938593150661235,0.0053691187741775085,0.05660946144226205,0.0033583838505075224,0.009798056986426095,0.07928823682489985,0.003280867968061197,0.0012128686931436223,0.03373225278379259,0.5503165928987566,0.25424030046290685
2000,14,0.0011640646890625189,0.004655010027208244,0.0717400270813172,0.0030296611382755606,0.012432158101859664,0.04495788608851708,0.0013924268347069676,0.0008448857137265449,0.0313153965694795,0.5916059471263821,0.2368625366294646
2000,13,0.0015788647282342677,0.005245241669000331,0.06582130176430855,0.00211065967164888,0.015457147577076441,0.0474423294355072,0.002307017513710358,0.0003372934418278559,0.03692819399611503,0.5817681275950112,0.24100382260756
2008,13,0.0020938658404632666,0.004225105313811813,0.052792909577600494,0.003689076819239359,0.008467092550642187,0.07447544730196323,0.004859992631233194,0.0008072411919762902,0.03323412705945799,0.5462928906428474,0.2690622510707649
2001,13,0.0014539243686029382,0.00413791419504557,0.05554257055855179,0.0035007964386188466,0.010388607289228332,0.06634724914225414,0.0017895903079652876,0.0007713975766614375,0.03370654905024033,0.5841175399841825,0.2382438610886489
2007,13,0.0023449218683884816,0.004083013887901579,0.05310208150267334,0.003614800493255224,0.00713043769725762,0.08281412188435348,0.0026942364298101627,0.0008985089942211505,0.028828777745433083,0.5695466236296582,0.2449424758670477
2002,13,0.002374576444571662,0.005314920898484926,0.07645426039872893,0.0046701000077696295,0.0159882589012798,0.055819381182696255,0.0014498080582657663,0.0007358422800038682,0.025021053042101525,0.5690412133976213,0.24313058538847654
2003,13,0.0019999660544056538,0.0036017995368099825,0.059299211889997226,0.0016092493972369617,0.010159301821900639,0.06097710382858503,0.001152864362481681,0.0009188581776363885,0.027653629861801487,0.564701988522531,0.26792602654661407
2004,13,0.0024663259334017883,0.005234416596943123,0.05353918815300614,0.00328419805230262,0.010326965790311324,0.06674418935157139,0.0017065598251958922,0.0005496908965580464,0.03069516930691017,0.5648455834083905,0.260607712685409
2005,13,0.0019301407198126154,0.0041078341932550356,0.051707407211661977,0.003339476936901259,0.008703388204919185,0.07937845815928608,0.0023519826533493944,0.0010217244128241537,0.029699455114956298,0.559373872401765,0.258386259991269
2006,13,0.0014338413803472818,0.0049195148856036,0.05696097004305668,0.004003509069264109,0.008309728827604225,0.07526517973036922,0.0026780249421795885,0.0005573119430189,0.0331049733891527,0.5547881626363297,0.2579787831530741
2018,5,0.00492663084835944,0.01531018075853091,0.04177433227343166,0.003004920726466693,0.0077755699167717,0.06017604963971687,0.0010651792274773478,0.0004821673187373694,0.03436160186808589,0.5400489650695715,0.2910744023528507
2017,6,0.004307593504557701,0.011955160486064036,0.04059797168496854,0.005605247671338345,0.008735249439977347,0.06207923837234636,0.0009705809099526589,0.0006451058863075139,0.02937785736241015,0.5935927825857984,0.24213321209627897
2016,7,0.001044522154482285,0.003292923389143536,0.045460510161323464,0.003805422834225463,0.006411911766083736,0.06065612208377649,0.002510829142146211,0.0005614979087465752,0.03613147594322988,0.5661024030368226,0.27402238158001985
2004,19,0.0015053369019955975,0.00447798814590144,0.05095350431361539,0.0016453849323909686,0.008022874313016461,0.06633473445088861,0.0015211807134703163,0.0003565122306986253,0.028881873550535578,0.5821109800669303,0.25418963038055675
2007,16,0.002067846478052128,0.006108819253532154,0.05913824512234312,0.0032626399157800277,0.008500925786690905,0.08381767986586766,0.0036327698112303764,0.0013761050010163078,0.030303954637768603,0.5320489939511771,0.2697420201765416
2015,8,0.0043680211395809585,0.00935097291480235,0.043011631240078244,0.003342795040709837,0.006682046096237741,0.07235461236724468,0.00025701977525894936,0.0006309116878779014,0.03853030298341766,0.5489268945435545,0.2725447922112373
2017,5,0.0030903665480043387,0.006851252318429815,0.041049913989614,0.003756459813664959,0.008106514905729209,0.07442153495385348,0.0016877741622953605,0.00024552268049278785,0.03462562356646606,0.4062420127017258,0.4199230243597242
2001,22,0.0016960844459084957,0.004940773844422244,0.05056643120354756,0.0027402143259351148,0.010129669558519277,0.064116877569368,0.0021690910650124704,0.0003329029104834655,0.027895195620593075,0.5497239958976426,0.28568876355856765
2002,21,0.0012499549177949758,0.004707092098646691,0.0586221096373168,0.0016835422588563618,0.01146340458900927,0.06758998378747204,0.0033473428860080778,0.0005767157232308831,0.027642518488066963,0.5396434068541442,0.28347392875945376
2014,9,0.00229442980506054,0.005439825803361942,0.050716082926476724,0.0020184177512091884,0.011635034153330464,0.06646480327162334,0.0011117766270801047,0.0004671705394117964,0.03657161136838088,0.559978750488069,0.26330209726599607
2012,11,0.003186533974574758,0.008852084447074554,0.049346089224374466,0.003341748909115493,0.01112898923646215,0.07106462832453957,0.0022446066834048125,0.0006958177971668325,0.02930147324502949,0.5419205609279829,0.2789174672302751
2015,7,0.007230998685499125,0.004760590464100256,0.05066183886429351,0.0021856889285035226,0.006471899477827661,0.08310765420233522,0.0012842344926815978,0.0007194880710891151,0.04063723296025655,0.549313011155368,0.2536273626980454
2006,16,0.0012052736118401955,0.004991046748453799,0.0589836704047339,0.0029085217973742316,0.007030293114567995,0.09220609593451025,0.002482354088513922,0.00038438064458742123,0.030735745248266274,0.5557604991240006,0.24331211928315138
2000,22,0.0020932436589950233,0.004281646963394062,0.04949332139022981,0.0022388872847001313,0.01069680163014555,0.06453406777679363,0.002041595847021643,0.00029536308426770765,0.026514672620197088,0.5636715525464752,0.27413884719778014
2003,19,0.0020817347539874432,0.005454847875519138,0.05308800159765137,0.0017255927419174096,0.008270883792134465,0.07108913175573076,0.0024992791146549584,0.0006316323325259649,0.028824068722307406,0.5516297775387748,0.2747050497747963
2001,21,0.0017853651485602534,0.004162668452027122,0.05970915224062133,0.0018479777740758655,0.00943846684184758,0.06480866706204476,0.0013953168534825858,0.0006890954936560137,0.030555572182267628,0.5620443529500281,0.2635633650013888
2010,12,0.002573457048912616,0.006982063892105212,0.05098839485413918,0.004415530038030999,0.008585060672295164,0.08010049953099033,0.004531872549275939,0.0010727522371733556,0.028434576584913183,0.5409750824582318,0.2713407101339323
2005,17,0.0018623264770201498,0.005498411298077274,0.04915946797733027,0.003991315760053748,0.006348178320253511,0.07597155811836016,0.002632242164391155,0.0006871121516718563,0.026591433015565765,0.5613385334113982,0.265919421305878
2008,14,0.002391669816976787,0.00489957132737431,0.061641746544748716,0.003999136659720349,0.01043969640078828,0.07574993172220404,0.0033345185267222043,0.0006721720622458766,0.027652520663449396,0.5510805618938918,0.25813847438187826
2014,8,0.0019796165706807392,0.00522130838936691,0.04925213990192196,0.0018667120386507948,0.0064125659961567225,0.09056718953059699,0.0020841731522629092,0.0009918288927408462,0.035130225620907056,0.5446368950014614,0.2618573449052538
2013,9,0.001824713862079772,0.006184453935929262,0.05848625618160617,0.0017307725229916036,0.007525605472597713,0.09332576370523304,0.0036107060671074264,0.0012250708616627945,0.030553031973690387,0.5343669008531944,0.2611667245639075
2002,20,0.0015310720689719586,0.003609291151795771,0.0512424962775139,0.0016863380310455688,0.009685539533038395,0.06979180054600052,0.001468075390105692,0.0005159383132319903,0.027878602023539045,0.5679842258279714,0.2646066208367857
2004,18,0.0018096374493834272,0.004528698193463971,0.05494189143367837,0.0016745053023298863,0.008066693614320806,0.07129136779252089,0.002096176244801047,0.0004656953273089776,0.027284536430104728,0.5669401904269545,0.2609006077851334
2007,15,0.0026664846485265543,0.00537933892628954,0.05120955444616536,0.003979925719730235,0.006517651090649299,0.07974792812624769,0.003064071032979826,0.0007980818139997775,0.029636646442855304,0.542615197524306,0.27438512022825046
2011,11,0.0019456063030206879,0.005073814731834881,0.05812960288209744,0.0015338663707035005,0.007656821171453387,0.08442999144876076,0.0019763807401157064,0.0008579691128557337,0.029599397999638812,0.548087782572199,0.2607087666673202
2009,13,0.0019328343820297937,0.004332968965641005,0.04949956469910197,0.0034033470905407916,0.006498992332827457,0.07620727139759337,0.00439118737463184,0.0007762777950151791,0.0290611318351214,0.554433799319428,0.2694626248080691
2012,10,0.0037844500411476044,0.0058399904611570975,0.05573307052450783,0.001991217308898488,0.009289697729822643,0.07875750021430576,0.0030701810383354108,0.000706808892015017,0.02889001560449909,0.5525043963772852,0.2594326718080259
2000,23,0.002264303626878378,0.0053214071361935,0.04971176873246512,0.002790256354996358,0.010165290865466147,0.06332612933792586,0.002645552856468083,0.0005785441425797274,0.027155215650974115,0.5568765517360336,0.27916497956001907
2008,15,0.0020477194043560377,0.0043966821653883695,0.05212441916201831,0.0033624389499202806,0.008135552754046345,0.07199643902168344,0.002026477389949925,0.0006082212173096912,0.029344535811150596,0.5556053448060815,0.2703521693180954
2006,17,0.0023307213264659667,0.004414695500996959,0.05565254446083746,0.003290818428439783,0.007280544884713453,0.07223041921332041,0.0028855420376385377,0.0008609946111883794,0.027872097324707995,0.5619222804879949,0.26125934172369614
2005,18,0.0016232210718792278,0.0039897086915663005,0.05084323859898914,0.0025987194443421045,0.007280662548461061,0.06810524076742155,0.0023610519723617314,0.0005949199374083951,0.030792764927598838,0.5652274002851645,0.2665830717548073
2003,20,0.0014314869286485006,0.006543797837735823,0.047177089546091684,0.002309906940638067,0.00977596077947442,0.06696255094555732,0.0022129719841819146,0.0008575625457732582,0.028004398907472066,0.5464828637594596,0.28824140982496743
2011,12,0.0018579960475962692,0.006880632207060894,0.05331118395762036,0.0021935801566503725,0.008938216996517036,0.08315807469584444,0.0018849683813360386,0.0003314925688300769,0.03025278368855941,0.5335438769401522,0.277647194359833
2013,10,0.0028476436059313476,0.003076965944465714,0.05233846618553643,0.0023847371479235055,0.009899785819917632,0.08348057363533723,0.0018685265966501077,0.00039202812008998895,0.031234297064289093,0.5364069963630048,0.27606997951685425
2010,13,0.003514237058838464,0.006570511192983038,0.049531436792444136,0.0038437368040860004,0.008241328792295314,0.07563901764741339,0.004239779301299776,0.0009773861071216648,0.02480908918285232,0.556200410634879,0.26643306648578685
2009,14,0.0024001850480304373,0.004854642473985006,0.04879984198135242,0.003159222355687701,0.009704459687934016,0.0729212152288995,0.002822682043942945,0.0005419836653036496,0.024843991647080396,0.5752963708666491,0.2546554050011349
2003,7,0.0012627038685964578,0.0031431609657316274,0.05194658881447276,0.0015577822095881478,0.010673702615871783,0.060423097202504404,0.0008618843561535047,0.0005226927946947059,0.034843951397331735,0.3997135925560207,0.43505084321903426
2004,6,0.0012716531950620958,0.0038421062464635658,0.05271624672303588,0.0019230690347194824,0.009125530926113339,0.0677030831412269,0.0016810267389155303,0.0003940328770237681,0.029953640400030682,0.4028853706190336,0.4285042400983752
2005,5,0.0017472489577430306,0.0029591492323767527,0.049194727354739225,0.002397599599076674,0.006487920137178907,0.08388342002047361,0.001547812017339321,0.00026831789519475666,0.03898245276498655,0.39174513076731593,0.4207862212535753
