Year,Number of Weeks On Top,Spotify ID,track_name,track_artist,track_popularity,genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
2023,20,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",83.0,hip-hop,0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.62,78.558,180387.0
2023,20,7KokYm8cMIXCsGVmUvKtqf,Karma,Taylor Swift,80.0,pop,0.642,0.62,-7.091,0.0666,0.0734,0.0,0.0969,90.02,204852.0
2023,19,6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,88.0,dance,0.74,0.697,-4.912,0.034,0.0268,0.0,0.732,138.992,163648.0
2023,19,5AihIu9yF3flkw1jFMyfwW,Human,Cody Johnson,72.0,country,0.4,0.647,-7.279,0.0337,0.176,5.79e-05,0.274,84.08,221520.0
2023,19,7phmBo7bB9I9YifAXqnlqV,I Wrote The Book,Morgan Wallen,79.0,country,0.692,0.808,-3.757,0.0396,0.0834,3.75e-05,0.802,143.977,181767.0
2023,19,4EKH0ajMHXTkq4ztWuztVH,Bury Me in Georgia,Kane Brown,55.0,country,0.376,0.835,-5.824,0.0655,0.0118,3.71e-06,0.511,160.069,242307.0
2023,17,7ETjhPaIU4UmHOiimJBZz9,Your Heart Or Mine,Jon Pardi,72.0,country,0.639,0.713,-4.368,0.0337,0.0539,0.0,0.717,86.1,161200.0
2000,0,5W8cmZY8eaFORo2gV1oQjq,Casa da Infância,Cacique & Pajé,0.0,sertanejo,0.645,0.187,-13.749,0.102,0.978,0.0,0.526,108.21,145733.0
2000,0,0g3nm99vN4zvgkFEMCrUZG,A vingança do Zé Gavião,Ze Fortuna E Pitangueira,0.0,sertanejo,0.669,0.451,-11.595,0.897,0.933,0.0,0.547,124.576,322893.0
2000,0,2Uwnt62EQLmDvlERxcF98f,Amor Desencontrado,Carreiro & Carreirinho,0.0,sertanejo,0.343,0.311,-14.975,0.0555,0.923,0.0,0.508,209.225,130257.0
2000,0,4OMDrZbYLDx3zoaSGihXCY,Estou Quase Dizendo Que Sim,Suzamar,0.0,sertanejo,0.588,0.543,-5.706,0.0383,0.373,0.0,0.808,115.936,187742.0
2000,0,2ELj4w6Nq66gA6pstp97Pc,Rosto em Solo,Silvestre Kuhlmann,0.0,sertanejo,0.347,0.45,-6.386,0.0272,0.705,0.0,0.125,61.953,212333.0
2000,0,5KaXnxWfSmBFS2iOcB0MU4,¡Hola!,Angelica Maria,0.0,rock-n-roll,0.665,0.624,-7.767,0.0402,0.27,0.0,0.712,90.599,182773.0
2000,0,6lyNOxwqqtj0ROgiNhecpl,Ardiente Como El Sol,Josue,0.0,rock-n-roll,0.563,0.901,-4.927,0.108,0.345,0.0,0.906,114.094,279293.0
2000,0,2LQbFYyTLgvJLS5EQ1SGVg,Bad Sex,Amon Tobin,0.0,trip-hop,0.579,0.547,-11.406,0.167,0.102,0.00158,0.585,109.953,345533.0
2000,0,3QCnnmhqZcLf8BPs63RwNy,Life in the Rain - Carl Faure Mix,Quantic,0.0,trip-hop,0.459,0.892,-7.959,0.0523,0.096,0.769,0.715,97.55,348173.0
2000,0,1iRMHoc45uMUTXIjlJxXZL,Your Revolution,DJ Vadim,0.0,trip-hop,0.914,0.365,-6.83,0.317,0.101,0.0178,0.312,90.004,293160.0
2000,0,2xMJatW9BLBcOlYfdHRhSl,The Higher Standard - Mark B remix instrumental,DJ Vadim,0.0,trip-hop,0.845,0.356,-10.088,0.272,0.128,0.864,0.818,94.066,210480.0
2000,0,2MmB42zySELK7xMPemWaIK,How Can I Find True Love,The Del-Vikings,0.0,rock-n-roll,0.366,0.132,-15.771,0.0354,0.791,0.000525,0.196,167.695,199493.0
2000,0,3pYZ9jpiZLglXYihjCVxdg,A Sunday Kind of Love,The Del-Vikings,0.0,rock-n-roll,0.637,0.405,-15.071,0.0696,0.139,0.000343,0.483,119.295,139067.0
2000,0,52vcwHgxmRdY9an6BvmVCr,The Birth of a Whale,John Archambault and David Plummer,0.0,party,0.593,0.19,-13.683,0.0308,0.924,0.0,0.297,95.756,370640.0
2000,0,2B56BB8DG3Y2mDAWJpKxTt,Mi Repique,Conjunto Universal,0.0,salsa,0.805,0.663,-7.292,0.0483,0.804,0.00417,0.91,124.045,175960.0
2000,0,4W76oqal6EEBy2dosuxFew,Dile,Salvador Pino,0.0,salsa,0.715,0.916,-5.152,0.0323,0.608,0.0,0.949,87.131,309773.0
2000,0,3atHTUQU8ngwi5dD7KpJpq,A Chinese Character,The White Octave,0.0,emo,0.321,0.586,-5.175,0.0411,0.000919,0.128,0.765,135.546,171000.0
2000,0,4EpPxKlMIJ1tX7tOWXg25I,All You Have,Mock Orange,0.0,emo,0.219,0.92,-4.81,0.0509,1.44e-05,0.00111,0.574,161.633,181427.0
2000,0,5Ml0ZgXih6JD9e1wFNMz2T,Vivir,Angelica Maria,0.0,rock-n-roll,0.507,0.367,-8.778,0.0311,0.695,0.0,0.297,93.994,135907.0
2000,0,6yqQELgfsHnptxoNznMYp2,It Takes A Lot Of Lovin',Rosco Gordon,0.0,rock-n-roll,0.495,0.68,-6.724,0.0272,0.0543,1.25e-06,0.499,100.315,231667.0
2000,0,2Vxy2zBjzgYJHEmq6bp3nF,Flyin' Saucers Rock & Roll,Billy Lee Riley,0.0,rock-n-roll,0.429,0.653,-8.957,0.0732,0.684,2.9e-05,0.679,165.029,122108.0
2000,0,5tCEqO5vFTKKU9qmrAUqLZ,Now You're Gone,Rosco Gordon,0.0,rock-n-roll,0.246,0.684,-6.634,0.0311,0.244,0.235,0.5,176.267,288973.0
2000,0,50UZP9Zr6JuNn5tmOUhMaj,Treat a dog,Robert Gordon,0.0,rock-n-roll,0.677,0.559,-9.223,0.037,0.566,0.195,0.671,104.6,235467.0
2000,0,6lXXraqZvwNfkCSLRHuJcJ,Pretty Little Things Called Girls,The Del-Vikings,0.0,rock-n-roll,0.48,0.494,-15.97,0.0904,0.0413,0.0288,0.931,190.351,128267.0
2000,0,5lQ7piQMLv1WYY3VbwBIGD,Dedos Con Alma,Los Johnny Jets,0.0,rock-n-roll,0.564,0.681,-5.29,0.0603,0.287,7.06e-05,0.755,123.977,145053.0
2000,0,4es8s1oThpXLOBaTodWwZY,Bebo e Não Choro,Praião & Prainha,0.0,sertanejo,0.391,0.303,-7.215,0.0269,0.631,0.000387,0.659,165.625,168733.0
2000,0,3lH6nT98giXMi69fCSFfv9,Pisando no Calo,Praião & Prainha,0.0,sertanejo,0.7,0.468,-6.163,0.0274,0.191,0.00316,0.911,114.04,173800.0
2000,0,0Uns1fFvzFqPbbMpqgmzES,Casamento É Negócio,Praião & Prainha,0.0,sertanejo,0.574,0.591,-4.146,0.0424,0.74,0.0,0.902,128.822,124453.0
2000,0,3rAkYOtzXhnWK2W1CBtDjF,Mais uma Ave Maria,Suzamar,0.0,sertanejo,0.56,0.599,-4.639,0.0272,0.688,0.0,0.516,115.084,228571.0
2000,0,5uSSs0BsFftiHGgVLs6Dvg,Bingo Massacre,Moloko,0.0,trip-hop,0.754,0.671,-12.598,0.0523,0.0932,0.583,0.856,77.016,25000.0
2000,0,6UohPNDwwtvRmftLeScjfV,Big Sea - edit,Funki Porcini,0.0,trip-hop,0.272,0.378,-11.811,0.0293,0.0125,0.783,0.0594,82.772,274480.0
2000,0,2OjB1honA27Vr17R0Xv4j4,Tu Partida,Grupo Lluvia,0.0,rock-n-roll,0.389,0.595,-4.167,0.0304,0.651,0.000369,0.571,108.953,202400.0
2000,0,3pxsjfc5J451viqkSBfKWZ,Santos Reis Me Visitou,Os Dois Mineiros,0.0,sertanejo,0.519,0.647,-7.725,0.0336,0.8,0.0,0.721,80.084,229133.0
2000,0,4lbbI9VI3Ckc5ZTHdxsYXt,Pulmão Do Mundo,Carreiro & Carreirinho,0.0,sertanejo,0.531,0.292,-12.619,0.0282,0.633,0.0,0.59,96.712,148887.0
2000,0,29Y4bf8qcxV1m8USEWsyTp,Hell and High Water,Rainer Maria,0.0,emo,0.399,0.949,-4.682,0.0669,0.0121,0.0,0.532,142.407,225320.0
2000,0,3gHKuMDMRRzzzt8Cu8S3AW,Future Scars,"Paris, Texas",0.0,emo,0.282,0.963,-4.392,0.136,0.0024,0.0,0.62,167.254,180907.0
2000,0,7kVSQGiMMJSgemCOwvVQSe,Amateur Actors,Silver Scooter,0.0,emo,0.517,0.767,-8.57,0.029,0.043,0.609,0.748,120.003,202413.0
2000,0,2fb95VmEWqJ2Jnq4jAv2VX,Run,Silver Scooter,0.0,emo,0.557,0.559,-10.154,0.0319,0.044,0.0653,0.562,118.01,271840.0
2000,0,7hoi6sHEKCOkYSVlFnR3tk,"Meyerbeer: Le prophete: O roi des cieux, c'est ta victoire - Act One",Giacomo Meyerbeer,0.0,opera,0.487,0.414,-12.841,0.0646,0.995,0.929,0.672,101.255,150080.0
2000,0,0MXfpMmh5fgr20sUCQlbSS,Sene Tufu - Drum and gong music to accompany a war dance,Traditional,0.0,sleep,0.419,0.897,-12.769,0.0406,0.919,0.952,0.389,86.47,302760.0
2000,0,2Q6PVeoOfZkYjUDT4K1xq8,Botella Envenenada,Musica Relajante,0.0,sleep,0.422,0.307,-14.367,0.0383,0.942,0.942,0.281,112.776,198641.0
2000,0,0uaCAYv1nSHXB7gBhDrzDT,Pso Bano Maekat - Anklet Dance,Traditional,0.0,sleep,0.38,0.868,-12.647,0.07,0.762,0.744,0.0381,112.498,165600.0
2000,0,3mgj4yJehqEycfIEscne5G,La Loba,Sounds Of Nature,0.0,sleep,0.27,0.357,-13.516,0.0493,0.853,0.0173,0.165,109.677,453840.0
2000,0,7iUMpDjQ5LKVt5klANcnuI,Noche de Tormenta,Sounds Of Nature,0.0,sleep,0.263,0.152,-18.155,0.0361,0.915,0.881,0.0382,77.742,547306.0
2000,0,5M8T6ONA3D6ubDqIGnmmCr,El Nacimiento,Sounds Of Nature,0.0,sleep,0.226,0.265,-11.278,0.0338,0.924,0.825,0.0658,138.46,421558.0
2000,0,3TDTAg4Wrk0nU9xSzCiLZO,Que Te Vas,Musica Relajante,0.0,sleep,0.444,0.719,-17.967,0.0821,0.793,0.834,0.0348,105.042,252398.0
2000,0,7K2aW1lW32vUyZmwOjCzKn,"Robert le diable (Robert the Devil): Act IV Scene 2: Quelle aventure! … (Chorus, Robert, Isabelle, Alice, Raimbaut)",Giacomo Meyerbeer,0.0,opera,0.345,0.555,-17.778,0.452,0.902,0.0263,0.115,133.648,178893.0
2000,0,2aTekZZr1TuFIzVrtbbZYl,"Verdi: La Traviata: Un di felice, eterea",Plácido Domingo,0.0,opera,0.325,0.249,-19.539,0.127,0.962,0.00655,0.284,102.022,213360.0
2000,0,3Dg0GQjmF6Mq1NKjf3kvcI,Cantando Te Conheci,Praião & Prainha,0.0,sertanejo,0.342,0.405,-5.269,0.0263,0.555,1.84e-05,0.699,159.786,216227.0
2000,0,0uVLbjQCrqqH1jbo7aD5Bt,Limpa Banco,Mario Zan,0.0,sertanejo,0.535,0.663,-6.58,0.0626,0.382,0.116,0.963,109.617,141960.0
2000,0,5UPiEknSxotWdMeg4aKKYu,Baile Do Bepe,Ze Fortuna E Pitangueira,0.0,sertanejo,0.516,0.71,-11.075,0.49,0.66,0.0,0.739,132.216,205172.0
2000,0,4lozfpHuGJVWGyThdxlc12,Não Entro Naquele Bar,Praião & Prainha,0.0,sertanejo,0.573,0.415,-8.278,0.0298,0.772,0.0,0.482,94.13,157520.0
2000,0,45WCdHvI6mce7xZ5Hcv6vn,Limbo Rock,Jimmy Justice,0.0,rock-n-roll,0.688,0.931,-7.087,0.0894,0.497,0.00169,0.904,92.953,137267.0
2000,0,0UjBlQwYsC5dQV14uJhGUH,Your Nose Is Gonna Grow,Emile Ford & The Checkmates,0.0,rock-n-roll,0.798,0.633,-7.443,0.0419,0.2,0.0,0.895,133.01,125373.0
2000,0,0DQNYgUHxMgrdUK9tohkUo,Tell Me Who,Emile Ford & The Checkmates,0.0,rock-n-roll,0.439,0.554,-5.937,0.0306,0.708,0.000589,0.9,148.367,142027.0
2000,0,0KnBea9RsiEyIuxHTeUxxv,The Folk Singer,Jimmy Justice,0.0,rock-n-roll,0.634,0.357,-11.603,0.0327,0.879,0.00303,0.568,114.45,172933.0
2000,0,2alLZjikHAT25kxz6Pg0iB,My Wish Came True,Emile Ford & The Checkmates,0.0,rock-n-roll,0.469,0.352,-10.836,0.026,0.0576,1.1e-06,0.531,98.41,152360.0
2000,0,3uqNFzQ6mDC5H21uEN5Ib6,Little Cracked Bell (Of San Requel),Jimmy Justice,0.0,rock-n-roll,0.535,0.485,-7.543,0.0278,0.63,0.0,0.671,107.557,167267.0
2000,0,2UsYMFVktp9d53FoeUrQHq,Por Nostros,Angelica Maria,0.0,rock-n-roll,0.662,0.408,-8.612,0.0424,0.715,0.000377,0.419,120.697,164427.0
2000,0,0QQZTRzPIYqT4WENq4c6I8,No Soy Magdalena - Non Sono Maddalena,Angelica Maria,0.0,rock-n-roll,0.34,0.243,-8.647,0.0394,0.743,0.0,0.466,86.714,178267.0
2000,0,2sNtnuijYTDQIwegN6pWUT,Scarlet Ribbons (For Her Hair),Emile Ford & The Checkmates,0.0,rock-n-roll,0.441,0.0991,-18.174,0.0317,0.935,0.0034,0.168,72.981,214800.0
2000,0,16yIBkdZlJOVilY1tM0jGM,You're Going to Need My Lovin',Jimmy Justice,0.0,rock-n-roll,0.555,0.803,-5.38,0.0416,0.566,7.09e-05,0.888,89.764,152000.0
2000,0,6XcTlIcq7cShUECOHTjjXw,Para Nunca Más Llorar,Angelica Maria,0.0,rock-n-roll,0.567,0.504,-7.708,0.0334,0.765,0.0,0.77,125.074,154093.0
2000,0,1HNBRrAxGDEBGEqKkGxCbA,Porque Tú No Estás,Angelica Maria,0.0,rock-n-roll,0.441,0.549,-4.643,0.0312,0.704,0.0,0.332,129.206,183733.0
2000,0,4ytnHottTxo0JACFOlydcT,Too Long Will Be Too Late,Jimmy Justice,0.0,rock-n-roll,0.677,0.557,-7.71,0.0317,0.478,0.0,0.825,126.769,130733.0
2000,0,2hM53KZs6xDB2N1D4Rn95c,Camas Separadas,Praião & Prainha,0.0,sertanejo,0.707,0.269,-8.959,0.028,0.679,6.95e-05,0.757,98.695,182573.0
2000,0,3z3TleQ5Jsq33C0wHCjPXU,Verdi: La Traviata: Lunge da lei... De' miei bollenti spiriti,Plácido Domingo,0.0,opera,0.291,0.358,-15.622,0.0897,0.945,0.00331,0.394,69.917,224947.0
2000,0,3bNOTvpzOYfotgFViTACwy,"Verdi: La Traviata: Parigi o cara... Ah, non piu",Plácido Domingo,0.0,opera,0.226,0.255,-16.385,0.131,0.981,0.155,0.103,63.219,766293.0
2000,0,1SI7xmC9PHIxKaHf3cUllY,Donizetti: Roberto Devereux: Ed ancor la tremenda porta... Bagnato il sen di lagrime,Plácido Domingo,0.0,opera,0.287,0.353,-14.529,0.0553,0.991,0.192,0.0851,136.667,726573.0
2000,0,2dNIxgBWGsyYYL1F782SK5,Verdi: La Traviata: Libiamo ne' lieti calici,Plácido Domingo,0.0,opera,0.417,0.408,-14.81,0.403,0.935,0.185,0.54,120.927,322707.0
2000,0,26dsfhsa8JNP0ZcOqWmIuy,Wagner: Lohengrin: Das susse Lied... Wie hehr erkenn'ich,Plácido Domingo,0.0,opera,0.232,0.321,-15.393,0.0502,0.985,0.0254,0.0701,90.068,581333.0
2000,0,4eINgn3QP9LUvzu1rrrOpP,"Meyerbeer: Les Huguenots (Gli Ugonotti): Piff, paff, piff",Giacomo Meyerbeer,0.0,opera,0.471,0.284,-17.275,0.741,0.994,0.547,0.694,175.977,176560.0
2000,0,0nYYT0J0zxaiIHZDagEc70,"Meyerbeer: Le prophete: Le tyran est a nous! Ah! Viens, divien flamme! - Act Five",Giacomo Meyerbeer,0.0,opera,0.47,0.365,-13.706,0.168,0.989,0.00333,0.32,82.752,111840.0
2000,0,4hxBWuX3TMefU3lF2lRKhg,"Robert le diable (Robert the Devil): Act I Scene 7: Malheur sans egal (Robert, Knights, Bertram)",Giacomo Meyerbeer,0.0,opera,0.443,0.314,-20.41,0.215,0.964,8.58e-05,0.43,49.727,139733.0
2000,0,4ho6rY5u7kw59PErl43Lr2,Meyerbeer: Les Huguenots (Gli Ugonotti): Talor soverchio merto,Giacomo Meyerbeer,0.0,opera,0.466,0.342,-14.166,0.447,0.993,0.0399,0.409,95.873,370653.0
2000,0,5EKKRBDTvrf1TWuvOEFdwN,Meyerbeer: Le prophete: Par toi Munster nous fut promis - Act Three,Giacomo Meyerbeer,0.0,opera,0.449,0.297,-18.155,0.0575,0.995,0.617,0.431,122.251,94027.0
2000,0,1KaLJzNCrV8PXgoyK8xY6n,Wo willst du hin? (Tiefland),Vienna State Opera Chorus,0.0,opera,0.481,0.147,-18.21,0.157,0.96,1.39e-06,0.0827,125.007,157333.0
2000,0,6UZPagr8SJ5hmhsvKtATbd,"Der Freischütz (2000 - Remaster), Act II: Milch des Mondes (Chor)",Vienna State Opera Chorus,0.0,opera,0.187,0.0694,-27.611,0.0359,0.858,0.905,0.0381,80.339,154573.0
2000,0,4uioDovC3RIN5rCoIv3a2c,"Schau her, das ist ein Taler (Tiefland)",Vienna State Opera Chorus,0.0,opera,0.346,0.183,-17.124,0.0857,0.964,5.6e-06,0.124,80.121,644267.0
2000,0,2ivyoi8QbCQryf3WcgZEzf,A Noite A Sua Procura,Carreiro & Carreirinho,0.0,sertanejo,0.582,0.483,-14.341,0.0297,0.809,0.0,0.93,128.298,128867.0
2000,0,22OylSBXrkJMSmoFiOpiG5,Your Revolution - DJ Nappa instrumental,DJ Vadim,0.0,trip-hop,0.623,0.74,-7.905,0.122,0.075,0.2,0.622,180.226,186413.0
2000,0,0fslTC9rFAA5DVH6lGxRSQ,La Plus Jolie,Lemongrass,0.0,trip-hop,0.758,0.426,-17.934,0.0491,0.199,0.758,0.662,122.498,266920.0
2000,0,1Bj4XWrwSEl0CgCB07ub7Z,No Temas,Josue,0.0,rock-n-roll,0.775,0.583,-5.37,0.058,0.391,0.0,0.705,138.017,277840.0
2000,0,6GMUQja22wU9HWex9AggMX,Estas En Mis Sueños,Josue,0.0,rock-n-roll,0.747,0.674,-5.249,0.0353,0.515,0.0,0.842,145.012,244733.0
2000,0,2yilejj5viXnihYQ30yvZi,The Alphabet Song (A - You're Adorable),Emile Ford & The Checkmates,0.0,rock-n-roll,0.507,0.708,-5.46,0.0476,0.405,0.0,0.756,139.303,155000.0
2000,0,1ngbYU1PaYCjqVsDgcNx3x,João Bobo,Carreiro & Carreirinho,0.0,sertanejo,0.584,0.253,-13.26,0.0973,0.913,0.0,0.466,94.315,213732.0
2000,0,2AkeWkXCk9cLMfIjk69QjI,"Um Italiano, Um Baiano, E Um Português",Ze Fortuna E Pitangueira,0.0,sertanejo,0.71,0.538,-8.784,0.0705,0.93,4.6e-05,0.916,127.965,130728.0
2000,0,4E38H8R8DKuj9lVqHlTNL2,Remédio pra Despeito É Beber,Praião & Prainha,0.0,sertanejo,0.355,0.294,-9.916,0.0269,0.569,7.35e-06,0.654,167.514,184253.0
2000,0,6yayaJ3hMOa3tk9ryCnsi2,Despeito,Praião & Prainha,0.0,sertanejo,0.479,0.382,-9.901,0.0458,0.666,0.0,0.782,208.25,159693.0
2000,0,1DT3STCkJKMiKP2ilK3J4X,Rei do Café,Carreiro & Carreirinho,0.0,sertanejo,0.576,0.258,-9.94,0.0739,0.843,0.0,0.283,108.533,220480.0
2000,0,0eu0G0vNaULxBxpW1a1xed,O Marginal,Praião & Prainha,0.0,sertanejo,0.702,0.341,-8.23,0.0265,0.752,4.04e-06,0.727,102.717,188267.0
2000,0,0IsVUsYmfOvTwSxGQuSbPd,Ferreirinha,Carreiro & Carreirinho,0.0,sertanejo,0.645,0.319,-8.948,0.0573,0.798,0.0,0.573,103.103,231453.0
2000,0,4bkpIJmNIlVIsjasvtQ9GK,Italiano Leiloeiro,Ze Fortuna E Pitangueira,0.0,sertanejo,0.465,0.408,-11.578,0.326,0.97,0.000131,0.939,72.378,144475.0
2000,0,6QTJipLrBl0LhYGGtfqRnG,Casa Branca Da Serra,Carreiro & Carreirinho,0.0,sertanejo,0.662,0.229,-14.538,0.0484,0.892,0.0,0.736,93.378,193767.0
2000,0,6dTuWO7F3Ss9fu9gqcA2UC,Valmouth,Mark Wynter,0.0,rock-n-roll,0.494,0.0464,-21.549,0.0957,0.959,0.0,0.294,119.918,123813.0
2000,0,1wRRkzJTUhwvN4VsBtUkcg,Los Años Locos,Angelica Maria,0.0,rock-n-roll,0.706,0.597,-9.992,0.0354,0.359,0.0,0.961,132.152,178360.0
2000,0,5nPjkOXuadUGxqPskkt4Ez,Meyerbeer: Les Huguenots (Gli Ugonotti): La cause e santa,Giacomo Meyerbeer,0.0,opera,0.323,0.243,-14.557,0.113,0.995,0.866,0.292,75.328,114120.0
2000,0,60RVofzY8dmTtMobuOAT3N,Love - Live,Liza Minnelli,0.0,show-tunes,0.353,0.908,-5.112,0.442,0.364,0.0,0.495,109.774,198531.0
2000,0,3x1GSQsgEeXRfLPJyXGBwg,My Heart Belongs To Daddy - Live,Liza Minnelli,0.0,show-tunes,0.327,0.899,-4.999,0.0836,0.229,0.000721,0.26,142.282,114627.0
2000,0,7BKXzTcJUBqzyuNjSYv4e2,I Got Rhythm - Live,Liza Minnelli,0.0,show-tunes,0.263,0.525,-8.181,0.181,0.475,0.0,0.247,65.52,260973.0
2001,0,4DJ0u76jpTDCOPbV0YsLGZ,This Isn't Maybe - BTO Spider & Jeremiah's Always Growing Mix,Waldeck,0.0,trip-hop,0.807,0.6,-9.512,0.0677,0.00279,0.925,0.467,125.043,457760.0
2001,0,6vjCndbcRXQQhSvoLq9Lkn,Annanas G-Corporation Dub,Tosca,0.0,trip-hop,0.709,0.326,-12.105,0.0378,0.0721,0.716,0.404,120.019,290360.0
2001,0,20DrORA63e4LIE0qrld3NO,Desert Sand,Lemongrass,0.0,trip-hop,0.718,0.354,-13.127,0.151,0.289,0.831,0.422,74.0,229053.0
2001,0,7MDRK9AOIa15fqscAOrR59,Island,Paul Bellows,0.0,edm,0.589,0.91,-3.208,0.0387,0.256,0.0,0.872,138.994,201667.0
2001,0,5GVSDJoY0YtjxmOxgV0h1O,Sensitive Guy,Mike Plume Band,0.0,edm,0.516,0.891,-3.095,0.0426,0.00693,0.0708,0.723,124.026,256800.0
2001,0,2jNqspEHSwUS7NwJFj1HaT,Pacific Wish - Marc La Cruz Remix,Peter Luts,0.0,edm,0.503,0.959,-10.133,0.0649,0.02,0.808,0.19,141.94,385947.0
2001,0,0Q4Mrg5M2VBQxJJMQhdcMb,Frankly Cheeky,Screwtape Lewis,0.0,edm,0.492,0.875,-6.496,0.0584,0.00318,0.000552,0.935,165.007,147960.0
2001,0,06U3HEFKkKyelqOc8t0cZb,Pacific Wish,Peter Luts,0.0,edm,0.639,0.983,-8.397,0.0634,0.00748,0.945,0.406,141.004,435293.0
2001,0,7mZSHlrAcIPMPFlpyYSuYw,Getaway Driver,Paul Bellows,0.0,edm,0.629,0.913,-5.511,0.0461,0.242,0.0,0.785,144.734,158800.0
2001,0,1AAf2cYRpjHNAfvtqF78xE,"Fete villageoise Op. 20: Fete Villageoise (Rondo Caprice), Op. 20",Giulio Regondi,0.0,guitar,0.349,0.203,-19.628,0.0439,0.969,0.885,0.575,93.947,397400.0
2001,0,1KHMYulBpl12uLzFwx8RXL,oceancycle1,Sean Gill,0.0,guitar,0.424,0.237,-14.649,0.0404,0.925,0.839,0.217,81.172,326320.0
2001,0,7wFUQoam4sD3HLe9hERdfa,Just As I Have Accepted You,Peter Sprague,0.0,guitar,0.502,0.184,-17.41,0.0307,0.89,0.0152,0.11,90.955,250853.0
2001,0,5x4vEkxuts8pOnMf02RSxp,Anywhere But Here,Tim Corley,0.0,guitar,0.475,0.586,-7.767,0.025,0.0976,4.08e-05,0.355,97.36,265840.0
2001,0,0n3odiWmPUXgKSXh2Vcoo5,The Next Level,James Emery,0.0,guitar,0.539,0.193,-13.866,0.0854,0.938,0.54,0.267,83.622,526907.0
2001,0,4DM2U8Wk7H1hgXu2BiM3HK,leite com pao,moose hill(伊藤ゴロー),0.0,guitar,0.7,0.034,-19.251,0.0498,0.995,0.888,0.225,72.274,194627.0
2001,0,2Q3Cm3JxCKYkZuJy5hZiw1,In a Secret Place,James Emery,0.0,guitar,0.345,0.198,-13.707,0.0344,0.98,0.557,0.0605,105.743,312200.0
2001,0,5ulvGbtSRbjHz07MzhzGp4,Outer Space/ Inner Space,Flanger,0.0,trip-hop,0.732,0.5,-15.388,0.0577,0.42,0.855,0.789,126.794,217280.0
2001,0,4b8nB9XepNKeIvTVKHXtii,River Blues,Sofa Surfers,0.0,trip-hop,0.589,0.542,-11.076,0.216,0.00825,0.725,0.48,112.032,263520.0
2001,0,6TNhAwgIgnWw4kxDQNGQNE,Lloraras,Terranova,0.0,trip-hop,0.767,0.782,-6.537,0.0463,0.672,0.00302,0.951,95.448,225867.0
2001,0,6Uhl9kTkw2oZQwOasaH7Sl,Bosco's Disposable Driver - Atom Self remix,Flanger,0.0,trip-hop,0.511,0.548,-16.943,0.309,0.0941,0.846,0.912,142.799,320520.0
2001,0,3K8PsJdO00cm4llsv2s1OB,Inner Spacesuit - Extended Large Suit,Flanger,0.0,trip-hop,0.835,0.404,-16.922,0.11,0.774,0.916,0.558,100.831,467587.0
2001,0,5C7OrXGBbXOKlXG1sC9Kch,Bomb Shelter,Mad Bomber Society,0.0,edm,0.647,0.591,-12.863,0.0285,0.000279,0.257,0.928,138.224,207467.0
2001,0,7DbNhiaKrxLUQRgsHzEvZd,Emma Peel,Mad Bomber Society,0.0,edm,0.619,0.67,-10.772,0.0498,0.00189,3.42e-05,0.967,169.94,164293.0
2001,0,3JRQOJvUSvlRVnUhuMjxt0,Walkin' By,Mike Plume Band,0.0,edm,0.715,0.813,-3.881,0.0543,0.208,5.75e-06,0.816,112.061,226107.0
2001,0,0bOFFcVqox2wQY37t4oGVB,Bird's Eye View,Mike Plume Band,0.0,edm,0.392,0.985,-3.55,0.0755,0.00272,0.158,0.544,152.019,171333.0
2001,0,0xvBjfx0w38Tt6PtLputDc,Hockey,Paul Bellows,0.0,edm,0.398,0.837,-4.759,0.0654,0.451,0.0,0.959,177.475,188000.0
2001,0,1oJ6xnyggaH6Klyl2Z7pbS,Shotgun,Mad Bomber Society,0.0,edm,0.49,0.784,-10.771,0.0396,0.00126,6.66e-06,0.961,168.051,184560.0
2001,0,0ln3LersFtMYve99GGUERE,Wiebo,Mad Bomber Society,0.0,edm,0.741,0.612,-11.764,0.0365,0.00577,0.854,0.961,134.114,246000.0
2001,0,57KiRLrAv2Yic4449xI3eR,We Both Knew,Mike Plume Band,0.0,edm,0.61,0.424,-8.568,0.026,0.702,9.57e-05,0.46,100.229,243800.0
2001,0,1Kr60wCDf8LpEXYFvRE939,Greetings From The Lawrence Welk Ballroom,Screwtape Lewis,0.0,edm,0.28,0.6,-9.738,0.0391,0.421,5.15e-06,0.528,77.929,84320.0
2001,0,0aWqcB7Zg84q8BLqMJLBZM,Bender,Mad Bomber Society,0.0,edm,0.621,0.803,-11.204,0.0525,0.000957,4.34e-06,0.668,105.169,119973.0
2001,0,2b2UwoSaBlOj2ZuzlrFR7Y,This Isn't Maybe - Waldeck's Superfly Mix,Waldeck,0.0,trip-hop,0.749,0.586,-9.434,0.0715,0.231,0.865,0.542,120.637,306027.0
2001,0,5WPS6Zr6TZtbMNPiywwUC0,Illegal (Kinder's Show Some Love Mix),Kinder Atom,0.0,trance,0.699,0.66,-15.127,0.051,0.000187,0.85,0.22,131.058,244307.0
